https://www.winemag.com/buying-guide/joseph-phelps-2013-insignia-40th-vintage-estate-grown-red-napa-valley/|Joseph Phelps 2013 Insignia 40th Vintage Estate Grown Red (Napa Valley)|98|$250|Napa
https://www.winemag.com/buying-guide/olivier-leflaive-2014-montrachet/|Olivier Leflaive 2014  Montrachet|97|$886|Burgundy
https://www.winemag.com/buying-guide/lynmar-2014-la-sereinite-chardonnay-russian-river-valley/|Lynmar 2014 La Sereinité Chardonnay (Russian River Valley)|97|$70|Sonoma
https://www.winemag.com/buying-guide/horsepower-2013-the-tribe-vineyard-syrah-walla-walla-valley-wa/|Horsepower 2013 The Tribe Vineyard Syrah (Walla Walla Valley (WA))|96|$120|Columbia Valley
https://www.winemag.com/buying-guide/roche-de-bellene-2014-charmes-chambertin/|Maison Roche de Bellene 2014  Charmes-Chambertin|96|$330|Burgundy
https://www.winemag.com/buying-guide/foxen-2014-john-sebastiano-vineyard-pinot-noir-sta-rita-hills/|Foxen 2014 John Sebastiano Vineyard Pinot Noir (Sta. Rita Hills)|95|$48|Central Coast
https://www.winemag.com/buying-guide/pascal-jolivet-2014-sauvage-sancerre/|Pascal Jolivet 2014 Sauvage  (Sancerre)|95|$73|Loire Valley
https://www.winemag.com/buying-guide/roche-de-bellene-2014-corton/|Maison Roche de Bellene 2014  Corton|95|$142|Burgundy
https://www.winemag.com/buying-guide/horsepower-2013-sur-echalas-vineyard-syrah-walla-walla-valley-wa/|Horsepower 2013 Sur Echalas Vineyard Syrah (Walla Walla Valley (WA))|95|$120|Columbia Valley
https://www.winemag.com/buying-guide/foxen-2014-block-8-bien-nacido-vineyard-pinot-noir-santa-maria-valley/|Foxen 2014 Block 8 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley)|95|$62|Central Coast
https://www.winemag.com/buying-guide/domaine-eden-2013-pinot-noir-santa-cruz-mountains/|Domaine Eden 2013 Pinot Noir (Santa Cruz Mountains)|95|$35|Central Coast
https://www.winemag.com/buying-guide/olivier-leflaive-2014-abbaye-de-morgeot-premier-cru-chassagne-montrachet/|Olivier Leflaive 2014 Abbaye de Morgeot Premier Cru  (Chassagne-Montrachet)|95|$113|Burgundy
https://www.winemag.com/buying-guide/olivier-leflaive-2014-batard-montrachet/|Olivier Leflaive 2014  Bâtard-Montrachet|95|$569|Burgundy
https://www.winemag.com/buying-guide/roche-de-bellene-2014-echezeaux/|Maison Roche de Bellene 2014  Echézeaux|95|$330|Burgundy
https://www.winemag.com/buying-guide/cayuse-2013-cailloux-vineyard-syrah-walla-walla-valley-wa/|Cayuse 2013 Cailloux Vineyard Syrah (Walla Walla Valley (WA))|95|$80|Columbia Valley
https://www.winemag.com/buying-guide/domaines-devillard-2014-domaine-des-perdrix-echezeaux/|Domaines Devillard 2014 Domaine des Perdrix  (Echézeaux)|95|$240|Burgundy
https://www.winemag.com/buying-guide/roche-de-bellene-2014-clos-saint-denis/|Maison Roche de Bellene 2014  Clos Saint-Denis|95|$330|Burgundy
https://www.winemag.com/buying-guide/lynmar-2014-old-vines-chardonnay-russian-river-valley/|Lynmar 2014 Old Vines Chardonnay (Russian River Valley)|95|$70|Sonoma
https://www.winemag.com/buying-guide/olivier-leflaive-2014-corton-charlemagne/|Olivier Leflaive 2014  Corton-Charlemagne|95|$214|Burgundy
https://www.winemag.com/buying-guide/cayuse-2013-bionic-frog-syrah-walla-walla-valley-wa/|Cayuse 2013 Bionic Frog Syrah (Walla Walla Valley (WA))|95|$105|Columbia Valley
https://www.winemag.com/buying-guide/joseph-phelps-2013-insignia-40th-vintage-estate-grown-red-napa-valley/|Joseph Phelps 2013 Insignia 40th Vintage Estate Grown Red (Napa Valley)|98|$250|Napa
https://www.winemag.com/buying-guide/olivier-leflaive-2014-montrachet/|Olivier Leflaive 2014  Montrachet|97|$886|Burgundy
https://www.winemag.com/buying-guide/lynmar-2014-la-sereinite-chardonnay-russian-river-valley/|Lynmar 2014 La Sereinité Chardonnay (Russian River Valley)|97|$70|Sonoma
https://www.winemag.com/buying-guide/horsepower-2013-the-tribe-vineyard-syrah-walla-walla-valley-wa/|Horsepower 2013 The Tribe Vineyard Syrah (Walla Walla Valley (WA))|96|$120|Columbia Valley
https://www.winemag.com/buying-guide/roche-de-bellene-2014-charmes-chambertin/|Maison Roche de Bellene 2014  Charmes-Chambertin|96|$330|Burgundy
https://www.winemag.com/buying-guide/foxen-2014-john-sebastiano-vineyard-pinot-noir-sta-rita-hills/|Foxen 2014 John Sebastiano Vineyard Pinot Noir (Sta. Rita Hills)|95|$48|Central Coast
https://www.winemag.com/buying-guide/pascal-jolivet-2014-sauvage-sancerre/|Pascal Jolivet 2014 Sauvage  (Sancerre)|95|$73|Loire Valley
https://www.winemag.com/buying-guide/roche-de-bellene-2014-corton/|Maison Roche de Bellene 2014  Corton|95|$142|Burgundy
